,word,duration,sd,ed
392, alreasy,24,2010-09-15 00:00:00,2010-10-09 00:00:00
393, stikt,33,2014-12-11 00:00:00,2015-01-13 00:00:00
394, cheeseeaters,13,2010-08-14 00:00:00,2010-08-27 00:00:00
395, mdy,1378,2018-09-26 00:00:00,2022-07-05 00:00:00
396,chompy,200,2007-09-12 00:00:00,2008-03-30 00:00:00
397, michaels,284,2006-11-29 00:00:00,2007-09-09 00:00:00
398, fhe,83,2014-02-17 00:00:00,2014-05-11 00:00:00
399, occured,482,2007-10-03 00:00:00,2009-01-27 00:00:00
400, paerl,12,2013-04-19 00:00:00,2013-05-01 00:00:00
401, boi,292,2019-02-01 00:00:00,2019-11-20 00:00:00
402, hicago,3,2019-02-01 00:00:00,2019-02-04 00:00:00
403, extraterrrestrial,2,2011-11-11 00:00:00,2011-11-13 00:00:00
404, attemps,4,2008-12-05 00:00:00,2008-12-09 00:00:00
405, refrences,19,2007-02-10 00:00:00,2007-03-01 00:00:00
406, alot,4,2009-01-27 00:00:00,2009-01-31 00:00:00
407, gunna,2,2009-04-02 00:00:00,2009-04-04 00:00:00
408, larmber,6,2013-07-23 00:00:00,2013-07-29 00:00:00
409, awsome,1,2010-10-13 00:00:00,2010-10-14 00:00:00
410, poekmon,12,2013-04-19 00:00:00,2013-05-01 00:00:00
411, omg,1,2008-04-10 00:00:00,2008-04-11 00:00:00
412, herrooooo,1,2015-10-08 00:00:00,2015-10-09 00:00:00
413, itnhwrth,6,2008-05-29 00:00:00,2008-06-04 00:00:00
414,incendie,1660,2006-07-15 00:00:00,2011-01-30 00:00:00
415, meranos,1,2007-03-29 00:00:00,2007-03-30 00:00:00
416, wasmuth,1,2008-04-08 00:00:00,2008-04-09 00:00:00
417, impo,1,2014-10-02 00:00:00,2014-10-03 00:00:00
418, headbangers,4,2008-10-02 00:00:00,2008-10-06 00:00:00
419, ahkeem,5,2013-03-22 00:00:00,2013-03-27 00:00:00
420,awesomer,3,2007-02-18 00:00:00,2007-02-21 00:00:00
421, dfggdg,3,2007-04-20 00:00:00,2007-04-23 00:00:00
422, kein,33,2014-12-11 00:00:00,2015-01-13 00:00:00
423, sprea,1,2008-04-06 00:00:00,2008-04-07 00:00:00
424,comotion,1,2009-01-26 00:00:00,2009-01-27 00:00:00
425, squarepants,5,2011-05-22 00:00:00,2011-05-27 00:00:00
426, chode,2,2015-03-04 00:00:00,2015-03-06 00:00:00
427, chhdhgdhsgjxjsh,9,2016-01-28 00:00:00,2016-02-06 00:00:00
428, boloni,5,2008-05-20 00:00:00,2008-05-25 00:00:00
429, propunded,27,2004-05-28 00:00:00,2004-06-24 00:00:00
430, cullture,18,2017-02-02 00:00:00,2017-02-20 00:00:00
431,chapo,5,2016-11-18 00:00:00,2016-11-23 00:00:00
432, fite,1,2020-04-22 00:00:00,2020-04-23 00:00:00
433, contemperaneous,2,2009-09-02 00:00:00,2009-09-04 00:00:00
434, deprtment,3,2011-01-24 00:00:00,2011-01-27 00:00:00
435, haroon,6,2013-07-23 00:00:00,2013-07-29 00:00:00
436, incendie,2391,2006-08-06 00:00:00,2013-02-21 00:00:00
437,accessdate,4210,2007-03-18 00:00:00,2018-09-26 00:00:00
438,eeen,1,2009-02-24 00:00:00,2009-02-25 00:00:00
439, firees,1,2016-04-25 00:00:00,2016-04-26 00:00:00
440,bruna,1,2004-04-28 00:00:00,2004-04-29 00:00:00
441, hahahahaha,6,2007-02-12 00:00:00,2007-02-18 00:00:00
442, extremly,2,2011-02-05 00:00:00,2011-02-07 00:00:00
443, acft,6,2009-10-14 00:00:00,2009-10-20 00:00:00
444, peveto,8,2012-04-19 00:00:00,2012-04-27 00:00:00
445,ffffuuuuuuuuuuuuuuuccccccccccccckkkkk,4,2006-12-26 00:00:00,2006-12-30 00:00:00
446, parkey,1,2019-02-06 00:00:00,2019-02-07 00:00:00
447, cteated,2,2008-01-06 00:00:00,2008-01-08 00:00:00
448, uhhhhhhhhh,1,2018-10-29 00:00:00,2018-10-30 00:00:00
449, slaugtered,5,2008-05-20 00:00:00,2008-05-25 00:00:00
450, thicc,4,2019-01-17 00:00:00,2019-01-21 00:00:00
451, nigga,2630,2007-02-06 00:00:00,2014-04-20 00:00:00
452, google,3420,2013-02-22 00:00:00,2022-07-05 00:00:00
453, jhon,2,2011-04-05 00:00:00,2011-04-07 00:00:00
454, chicaco,1,2017-07-16 00:00:00,2017-07-17 00:00:00
455, wykes,2675,2005-12-20 00:00:00,2013-04-17 00:00:00
456, website,4332,2010-01-06 00:00:00,2021-11-16 00:00:00
457, deez,1562,2011-03-07 00:00:00,2015-06-16 00:00:00
458,hentai,4,2016-11-11 00:00:00,2016-11-15 00:00:00
459, waskin,3269,2013-07-23 00:00:00,2022-07-05 00:00:00
460, kelllly,7,2011-03-07 00:00:00,2011-03-14 00:00:00
461,hahahahaha,6,2007-02-12 00:00:00,2007-02-18 00:00:00
462, effing,4,2008-12-05 00:00:00,2008-12-09 00:00:00
463,perters,1,2009-02-15 00:00:00,2009-02-16 00:00:00
464, bsdfhgbhadfgbdfhgbjhdfbghbdfhgbfs,2,2011-04-22 00:00:00,2011-04-24 00:00:00
465, magwire,1,2011-08-17 00:00:00,2011-08-18 00:00:00
466, blallala,8,2017-05-08 00:00:00,2017-05-16 00:00:00
467, megachurch,1,2017-09-07 00:00:00,2017-09-08 00:00:00
468, thjdorihiertios,6,2008-05-29 00:00:00,2008-06-04 00:00:00
469, sopoopieurinepantsuth,10,2006-01-22 00:00:00,2006-02-01 00:00:00
470, eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,4,2019-01-17 00:00:00,2019-01-21 00:00:00
471, poo,2277,2007-09-30 00:00:00,2013-12-24 00:00:00
472, buttcheeks,1,2016-04-06 00:00:00,2016-04-07 00:00:00
473, chiraq,2,2014-11-17 00:00:00,2014-11-19 00:00:00
474, schorch,3,2015-05-26 00:00:00,2015-05-29 00:00:00
475, dobbertin,1,2010-09-15 00:00:00,2010-09-16 00:00:00
476, cannalte,12,2013-04-19 00:00:00,2013-05-01 00:00:00
477, bepeolpe,1,2013-12-11 00:00:00,2013-12-12 00:00:00
478, bullwinkle,1,2019-06-09 00:00:00,2019-06-10 00:00:00
479, weard,1,2005-01-15 00:00:00,2005-01-16 00:00:00
480, siderfin,1378,2018-09-26 00:00:00,2022-07-05 00:00:00
481, pooed,4139,2007-09-30 00:00:00,2019-01-29 00:00:00
482, tradgic,1,2006-12-30 00:00:00,2006-12-31 00:00:00
483, derpp,9,2020-09-15 00:00:00,2020-09-24 00:00:00
484, eney,1,2010-01-20 00:00:00,2010-01-21 00:00:00
485, jaundilaupe,1,2007-03-14 00:00:00,2007-03-15 00:00:00
486, destroe,5,2011-06-05 00:00:00,2011-06-10 00:00:00
487, closelyblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblahblah,1,2008-10-15 00:00:00,2008-10-16 00:00:00
488, chupen,2,2014-06-19 00:00:00,2014-06-21 00:00:00
489, lollololol,2,2011-12-16 00:00:00,2011-12-18 00:00:00
490, mcardle,1,2008-11-14 00:00:00,2008-11-15 00:00:00
491, ystersay,5,2006-01-17 00:00:00,2006-01-22 00:00:00
492, mutha,6,2015-06-10 00:00:00,2015-06-16 00:00:00
493,dids,12,2006-10-17 00:00:00,2006-10-29 00:00:00
494, wuz,6,2012-04-10 00:00:00,2012-04-16 00:00:00
495, kakathe,2,2018-10-15 00:00:00,2018-10-17 00:00:00
496, debachery,3,2020-01-28 00:00:00,2020-01-31 00:00:00
497,protagnists,2,2007-01-07 00:00:00,2007-01-09 00:00:00
498, somethin,1,2011-04-07 00:00:00,2011-04-08 00:00:00
499, cerdos,1,2007-03-29 00:00:00,2007-03-30 00:00:00
500, landuse,1667,2017-12-11 00:00:00,2022-07-05 00:00:00
501, rehtih,6,2008-05-29 00:00:00,2008-06-04 00:00:00
502, chicage,16,2007-08-08 00:00:00,2007-08-24 00:00:00
503, bigest,2,2008-02-15 00:00:00,2008-02-17 00:00:00
504, duckre,8,2014-11-05 00:00:00,2014-11-13 00:00:00
505, gint,1,2013-12-11 00:00:00,2013-12-12 00:00:00
506, preson,1,2008-03-13 00:00:00,2008-03-14 00:00:00
507, phad,6,2006-03-21 00:00:00,2006-03-27 00:00:00
508, hayworth,3,2022-01-28 00:00:00,2022-01-31 00:00:00
509, lindblom,5,2013-12-18 00:00:00,2013-12-23 00:00:00
510, asdfd,2,2008-10-30 00:00:00,2008-11-01 00:00:00
511, babys,1,2010-01-20 00:00:00,2010-01-21 00:00:00
512, mccalllumm,7,2011-03-07 00:00:00,2011-03-14 00:00:00
513, familys,30,2012-04-09 00:00:00,2012-05-09 00:00:00
514, lol,927,2007-03-30 00:00:00,2009-10-12 00:00:00
515, mportant,2,2011-06-11 00:00:00,2011-06-13 00:00:00
516, blaerrors,1,2007-02-06 00:00:00,2007-02-07 00:00:00
517, protagnists,117,2006-12-09 00:00:00,2007-04-05 00:00:00
518, olis,5,2015-10-16 00:00:00,2015-10-21 00:00:00
519, gcff,25,2014-07-13 00:00:00,2014-08-07 00:00:00
520, pericht,1,2009-02-27 00:00:00,2009-02-28 00:00:00
521, assessement,9,2010-08-27 00:00:00,2010-09-05 00:00:00
522, simpsons,1,2008-03-11 00:00:00,2008-03-12 00:00:00
523, rits,1,2011-02-01 00:00:00,2011-02-02 00:00:00
524,authorlink,317,2020-01-17 00:00:00,2020-11-29 00:00:00
525, blizard,1,2007-04-03 00:00:00,2007-04-04 00:00:00
526, wimpybieber,1,2010-10-21 00:00:00,2010-10-22 00:00:00
