,word,duration,sd,ed
403, gozinesh,16,2006-03-07 00:00:00,2006-03-23 00:00:00
404, peroid,1,2006-04-17 00:00:00,2006-04-18 00:00:00
405, gorg,5,2007-01-20 00:00:00,2007-01-25 00:00:00
406, und,1685,2013-04-28 00:00:00,2017-12-08 00:00:00
407, diappeared,6,2013-12-17 00:00:00,2013-12-23 00:00:00
408, gutian,37,2006-05-16 00:00:00,2006-06-22 00:00:00
409, childern,1,2007-09-09 00:00:00,2007-09-10 00:00:00
410, mikonam,10,2007-03-05 00:00:00,2007-03-15 00:00:00
411, geshmat,1,2006-03-07 00:00:00,2006-03-08 00:00:00
412, kemanshahi,204,2011-06-25 00:00:00,2012-01-15 00:00:00
413, mosty,3,2011-04-05 00:00:00,2011-04-08 00:00:00
414, tahghigh,12,2006-03-07 00:00:00,2006-03-19 00:00:00
415, kirmanshahi,168,2004-04-30 00:00:00,2004-10-15 00:00:00
416, kurdology,1684,2017-11-24 00:00:00,2022-07-05 00:00:00
417, harrassment,16,2007-08-01 00:00:00,2007-08-17 00:00:00
418, kurdis,1,2008-11-12 00:00:00,2008-11-13 00:00:00
419, dexwem,2,2007-03-04 00:00:00,2007-03-06 00:00:00
420, xwarin,4,2007-01-21 00:00:00,2007-01-25 00:00:00
421, zik,1,2013-06-11 00:00:00,2013-06-12 00:00:00
422, hkmg,1,2006-10-19 00:00:00,2006-10-20 00:00:00
423, researchs,1,2006-10-19 00:00:00,2006-10-20 00:00:00
424, kisenan,11,2007-03-04 00:00:00,2007-03-15 00:00:00
425,asatrian,1150,2010-04-20 00:00:00,2013-06-13 00:00:00
426, mehabad,129,2005-11-12 00:00:00,2006-03-21 00:00:00
427, benutzte,1,2007-03-04 00:00:00,2007-03-05 00:00:00
428, zeggen,11,2007-03-04 00:00:00,2007-03-15 00:00:00
429, zie,11,2007-03-04 00:00:00,2007-03-15 00:00:00
430, doost,10,2007-03-05 00:00:00,2007-03-15 00:00:00
431, thackston,790,2020-05-06 00:00:00,2022-07-05 00:00:00
432, gurg,5,2007-01-20 00:00:00,2007-01-25 00:00:00
433, qul,281,2006-06-07 00:00:00,2007-03-15 00:00:00
434, werdene,5,2007-01-20 00:00:00,2007-01-25 00:00:00
435, dedem,11,2007-03-04 00:00:00,2007-03-15 00:00:00
436, zem,5,2007-01-20 00:00:00,2007-01-25 00:00:00
437, kermanshahi,4028,2011-06-25 00:00:00,2022-07-05 00:00:00
438, faar,2,2008-03-18 00:00:00,2008-03-20 00:00:00
439, yousf,1,2008-10-26 00:00:00,2008-10-27 00:00:00
440, especilally,1,2006-04-17 00:00:00,2006-04-18 00:00:00
441, murdish,1,2006-05-15 00:00:00,2006-05-16 00:00:00
442, authrities,53,2014-12-06 00:00:00,2015-01-28 00:00:00
443, dilop,1,2006-01-03 00:00:00,2006-01-04 00:00:00
444, dianim,2,2007-03-04 00:00:00,2007-03-06 00:00:00
445, dileyzim,10,2007-03-05 00:00:00,2007-03-15 00:00:00
446, semtic,5,2011-04-08 00:00:00,2011-04-13 00:00:00
447, mahmut,6,2013-12-17 00:00:00,2013-12-23 00:00:00
448, kmr,1307,2018-12-06 00:00:00,2022-07-05 00:00:00
449, occuring,6,2013-12-17 00:00:00,2013-12-23 00:00:00
450, adii,574,2007-01-20 00:00:00,2008-08-16 00:00:00
451, xordan,5,2007-01-20 00:00:00,2007-01-25 00:00:00
452, karta,4,2007-01-21 00:00:00,2007-01-25 00:00:00
453, xwishk,4,2007-01-21 00:00:00,2007-01-25 00:00:00
454, wron,2,2011-09-02 00:00:00,2011-09-04 00:00:00
455, beyan,5,2006-09-13 00:00:00,2006-09-18 00:00:00
456, verstehe,11,2007-03-04 00:00:00,2007-03-15 00:00:00
457, zeit,1,2007-03-04 00:00:00,2007-03-05 00:00:00
458,kurds,3,2004-05-03 00:00:00,2004-05-06 00:00:00
459, badinani,1,2009-02-01 00:00:00,2009-02-02 00:00:00
460, yalda,1,2008-11-19 00:00:00,2008-11-20 00:00:00
461, rumuz,13,2013-03-14 00:00:00,2013-03-27 00:00:00
462, hwe,5,2006-09-13 00:00:00,2006-09-18 00:00:00
463, hesdikim,11,2007-03-04 00:00:00,2007-03-15 00:00:00
464, inkar,1,2004-06-19 00:00:00,2004-06-20 00:00:00
465, ckb,1307,2018-12-06 00:00:00,2022-07-05 00:00:00
466, gir,1,2005-11-27 00:00:00,2005-11-28 00:00:00
467, pashneh,1,2013-06-11 00:00:00,2013-06-12 00:00:00
468, takht,168,2004-04-30 00:00:00,2004-10-15 00:00:00
469, begining,772,2006-04-17 00:00:00,2008-05-28 00:00:00
470, zin,2,2011-09-02 00:00:00,2011-09-04 00:00:00
471, cimmerians,2,2013-03-21 00:00:00,2013-03-23 00:00:00
472, mangirtin,131,2005-11-12 00:00:00,2006-03-23 00:00:00
473, dekenim,10,2007-03-05 00:00:00,2007-03-15 00:00:00
474, afiret,25,2005-12-19 00:00:00,2006-01-13 00:00:00
475, hatin,488,2005-11-12 00:00:00,2007-03-15 00:00:00
476, gelo,4,2007-01-21 00:00:00,2007-01-25 00:00:00
477, indo,1,2011-04-13 00:00:00,2011-04-14 00:00:00
478, vagin,1,2013-06-11 00:00:00,2013-06-12 00:00:00
479, spiele,11,2007-03-04 00:00:00,2007-03-15 00:00:00
480, gurds,1,2008-11-19 00:00:00,2008-11-20 00:00:00
481, hawlati,1,2006-10-19 00:00:00,2006-10-20 00:00:00
482, duxtar,3,2007-01-22 00:00:00,2007-01-25 00:00:00
483, xaneh,10,2007-03-05 00:00:00,2007-03-15 00:00:00
484, kurdiname,581,2020-12-01 00:00:00,2022-07-05 00:00:00
485, qirik,1,2013-06-11 00:00:00,2013-06-12 00:00:00
486, benan,11,2007-03-04 00:00:00,2007-03-15 00:00:00
487, zakho,533,2004-04-30 00:00:00,2005-10-15 00:00:00
488, imagecaption,1307,2018-12-06 00:00:00,2022-07-05 00:00:00
489, kusdish,24,2008-12-21 00:00:00,2009-01-14 00:00:00
490, jiyan,9,2012-06-02 00:00:00,2012-06-11 00:00:00
491, berz,689,2004-04-30 00:00:00,2006-03-20 00:00:00
492, bermenan,11,2007-03-04 00:00:00,2007-03-15 00:00:00
493, bayex,131,2005-11-12 00:00:00,2006-03-23 00:00:00
494, kardan,2654,2006-03-07 00:00:00,2013-06-12 00:00:00
495, maryam,39,2017-10-30 00:00:00,2017-12-08 00:00:00
496, bindiriyorum,1,2004-06-19 00:00:00,2004-06-20 00:00:00
497, ancestores,23,2006-07-05 00:00:00,2006-07-28 00:00:00
498, siverek,113,2015-01-21 00:00:00,2015-05-14 00:00:00
499, bozorg,2722,2005-12-29 00:00:00,2013-06-12 00:00:00
500, goftan,54,2007-01-20 00:00:00,2007-03-15 00:00:00
501, sizleri,1,2004-06-19 00:00:00,2004-06-20 00:00:00
502, reffered,18,2007-09-27 00:00:00,2007-10-15 00:00:00
503, jeladet,27,2005-11-12 00:00:00,2005-12-09 00:00:00
504, karanlik,1,2004-06-19 00:00:00,2004-06-20 00:00:00
505, mard,5,2007-01-20 00:00:00,2007-01-25 00:00:00
506, ancestore,1,2006-07-04 00:00:00,2006-07-05 00:00:00
507, ibirani,281,2006-06-07 00:00:00,2007-03-15 00:00:00
508, azadi,2775,2007-03-20 00:00:00,2014-10-24 00:00:00
509, devleti,1,2007-10-21 00:00:00,2007-10-22 00:00:00
510, volkanlasacgim,1,2004-06-19 00:00:00,2004-06-20 00:00:00
511, baran,3268,2005-11-12 00:00:00,2014-10-24 00:00:00
512,afiret,2,2006-01-12 00:00:00,2006-01-14 00:00:00
513, bajelani,173,2005-12-14 00:00:00,2006-06-05 00:00:00
514, kuchak,1,2007-01-20 00:00:00,2007-01-21 00:00:00
515, nacht,5,2007-01-20 00:00:00,2007-01-25 00:00:00
516, naskenan,11,2007-03-04 00:00:00,2007-03-15 00:00:00
517, ghalb,1,2013-06-11 00:00:00,2013-06-12 00:00:00
518, dilope,66,2005-11-09 00:00:00,2006-01-14 00:00:00
519, indigenious,54,2006-06-07 00:00:00,2006-07-31 00:00:00
520, bwrz,4,2007-01-21 00:00:00,2007-01-25 00:00:00
521, iranophone,6,2013-12-17 00:00:00,2013-12-23 00:00:00
522,bajalan,79,2004-04-30 00:00:00,2004-07-18 00:00:00
523, sizin,1,2004-06-19 00:00:00,2004-06-20 00:00:00
524, zelzele,12,2006-03-07 00:00:00,2006-03-19 00:00:00
525, makhsous,11,2006-03-08 00:00:00,2006-03-19 00:00:00
526, wuzurg,1,2007-01-20 00:00:00,2007-01-21 00:00:00
527, kabed,1,2013-06-11 00:00:00,2013-06-12 00:00:00
528, tred,62,2008-12-21 00:00:00,2009-02-21 00:00:00
529, korejoei,766,2004-04-30 00:00:00,2006-06-05 00:00:00
530, cok,1,2004-06-19 00:00:00,2004-06-20 00:00:00
531, haskenan,11,2007-03-04 00:00:00,2007-03-15 00:00:00
532, diran,1,2013-06-11 00:00:00,2013-06-12 00:00:00
533, edem,2,2007-03-05 00:00:00,2007-03-07 00:00:00
534, blogs,2401,2006-11-16 00:00:00,2013-06-13 00:00:00
535, hakkari,438,2013-12-17 00:00:00,2015-02-28 00:00:00
536, inteqahbat,1,2005-12-23 00:00:00,2005-12-24 00:00:00
537, kurdifh,97,2005-01-22 00:00:00,2005-04-29 00:00:00
538, heyg,4,2007-01-21 00:00:00,2007-01-25 00:00:00
539, peuples,2,2013-03-21 00:00:00,2013-03-23 00:00:00
540, honger,11,2007-03-04 00:00:00,2007-03-15 00:00:00
541, montain,3,2012-01-05 00:00:00,2012-01-08 00:00:00
542, turgut,1,2010-04-19 00:00:00,2010-04-20 00:00:00
543, bijar,1,2009-02-02 00:00:00,2009-02-03 00:00:00
544, coffre,1,2013-06-11 00:00:00,2013-06-12 00:00:00
545, genou,1,2013-06-11 00:00:00,2013-06-12 00:00:00
546, debem,10,2007-03-05 00:00:00,2007-03-15 00:00:00
547, earler,44,2008-07-25 00:00:00,2008-09-07 00:00:00
548, krdistan,52,2007-11-16 00:00:00,2008-01-07 00:00:00
549, esasende,1,2007-10-21 00:00:00,2007-10-22 00:00:00
550, gholbeh,1,2013-06-11 00:00:00,2013-06-12 00:00:00
551,yokkk,2,2007-11-06 00:00:00,2007-11-08 00:00:00
552, dekem,11,2007-03-04 00:00:00,2007-03-15 00:00:00
553, postverb,2272,2009-02-21 00:00:00,2015-05-13 00:00:00
554, sourcil,1,2013-06-11 00:00:00,2013-06-12 00:00:00
555, izadatelstvo,129,2005-11-12 00:00:00,2006-03-21 00:00:00
556, exomewe,1,2007-03-05 00:00:00,2007-03-06 00:00:00
557, zemin,4,2007-01-21 00:00:00,2007-01-25 00:00:00
558, eachother,1,2009-02-01 00:00:00,2009-02-02 00:00:00
559, vash,5,2007-01-20 00:00:00,2007-01-25 00:00:00
560, kabasakal,255,2008-12-18 00:00:00,2009-08-30 00:00:00
561, opencourseware,580,2005-10-24 00:00:00,2007-05-27 00:00:00
562, borste,1,2013-06-11 00:00:00,2013-06-12 00:00:00
563, dehane,5,2006-09-13 00:00:00,2006-09-18 00:00:00
564, kirmanji,285,2004-04-30 00:00:00,2005-02-09 00:00:00
565, bihesh,4,2007-01-21 00:00:00,2007-01-25 00:00:00
566, kamarani,3268,2005-11-12 00:00:00,2014-10-24 00:00:00
567, huis,11,2007-03-04 00:00:00,2007-03-15 00:00:00
568,aramaics,2,2006-04-16 00:00:00,2006-04-18 00:00:00
569, asatrian,3709,2011-03-04 00:00:00,2021-04-29 00:00:00
570, nasdikim,11,2007-03-04 00:00:00,2007-03-15 00:00:00
571, hendan,5,2006-09-13 00:00:00,2006-09-18 00:00:00
572, khandagh,4,2007-01-21 00:00:00,2007-01-25 00:00:00
573, bediuzzaman,1,2005-12-26 00:00:00,2005-12-27 00:00:00
574, gorans,1932,2003-05-15 00:00:00,2008-08-28 00:00:00
575, kurmacis,4,2008-01-25 00:00:00,2008-01-29 00:00:00
576, piranshahr,1948,2017-03-05 00:00:00,2022-07-05 00:00:00
577, glottorefname,1307,2018-12-06 00:00:00,2022-07-05 00:00:00
578, drope,61,2005-10-24 00:00:00,2005-12-24 00:00:00
579, sorush,129,2005-11-12 00:00:00,2006-03-21 00:00:00
580,adpositions,77,2006-04-17 00:00:00,2006-07-03 00:00:00
581, dekujem,2,2007-03-04 00:00:00,2007-03-06 00:00:00
582, morover,1,2008-12-18 00:00:00,2008-12-19 00:00:00
583, sanandaj,1,2009-02-01 00:00:00,2009-02-02 00:00:00
584, bozorgdasht,16,2006-03-07 00:00:00,2006-03-23 00:00:00
585, urarian,10,2006-06-07 00:00:00,2006-06-17 00:00:00
586, niere,1,2013-06-11 00:00:00,2013-06-12 00:00:00
587, ziman,1,2013-06-11 00:00:00,2013-06-12 00:00:00
588, hittites,33,2006-04-16 00:00:00,2006-05-19 00:00:00
589, qadir,130,2005-11-12 00:00:00,2006-03-22 00:00:00
590, kurdische,1948,2014-02-21 00:00:00,2019-06-23 00:00:00
591, stractures,216,2008-01-25 00:00:00,2008-08-28 00:00:00
592, fetullah,129,2005-11-12 00:00:00,2006-03-21 00:00:00
593, freind,1,2008-10-26 00:00:00,2008-10-27 00:00:00
594, sahm,1,2006-03-07 00:00:00,2006-03-08 00:00:00
595,amed,562,2020-12-20 00:00:00,2022-07-05 00:00:00
596, sahne,168,2004-04-30 00:00:00,2004-10-15 00:00:00
597, roj,2740,2005-12-11 00:00:00,2013-06-12 00:00:00
598, ergin,2722,2015-01-21 00:00:00,2022-07-05 00:00:00
599, glotto,1307,2018-12-06 00:00:00,2022-07-05 00:00:00
600, shnasim,9,2007-03-06 00:00:00,2007-03-15 00:00:00
601, rakerdene,5,2007-01-20 00:00:00,2007-01-25 00:00:00
602, kem,53,2007-01-21 00:00:00,2007-03-15 00:00:00
603, velarised,385,2009-02-20 00:00:00,2010-03-12 00:00:00
604, yaresan,113,2015-01-21 00:00:00,2015-05-14 00:00:00
605, ehmede,6,2013-12-17 00:00:00,2013-12-23 00:00:00
606, sterv,11,2007-03-04 00:00:00,2007-03-15 00:00:00
607, nakhon,1,2013-06-11 00:00:00,2013-06-12 00:00:00
608, russkii,129,2005-11-12 00:00:00,2006-03-21 00:00:00
609, mittanis,12,2006-04-16 00:00:00,2006-04-28 00:00:00
610, neseba,5,2006-09-13 00:00:00,2006-09-18 00:00:00
611, shund,5,2007-01-20 00:00:00,2007-01-25 00:00:00
612, bruinessen,16,2010-04-19 00:00:00,2010-05-05 00:00:00
613, miravam,10,2007-03-05 00:00:00,2007-03-15 00:00:00
614, siz,1,2004-06-19 00:00:00,2004-06-20 00:00:00
615, nothern,37,2008-05-14 00:00:00,2008-06-20 00:00:00
616, gesicht,1,2013-06-11 00:00:00,2013-06-12 00:00:00
617, antropologs,4,2008-01-25 00:00:00,2008-01-29 00:00:00
618, lotagh,4,2007-01-21 00:00:00,2007-01-25 00:00:00
619, diyene,2,2009-08-10 00:00:00,2009-08-12 00:00:00
620, wendene,5,2007-01-20 00:00:00,2007-01-25 00:00:00
621,agreess,1,2006-04-14 00:00:00,2006-04-15 00:00:00
622, sikmek,1,2004-06-19 00:00:00,2004-06-20 00:00:00
623, malbat,581,2020-12-01 00:00:00,2022-07-05 00:00:00
624, jezire,6,2013-12-17 00:00:00,2013-12-23 00:00:00
625, javab,12,2006-03-07 00:00:00,2006-03-19 00:00:00
626, daram,10,2007-03-05 00:00:00,2007-03-15 00:00:00
627, xar,5,2007-01-20 00:00:00,2007-01-25 00:00:00
628, previewable,4605,2009-11-25 00:00:00,2022-07-05 00:00:00
629, rezza,83,2005-12-29 00:00:00,2006-03-22 00:00:00
630, sabzeh,1,2007-01-20 00:00:00,2007-01-21 00:00:00
631, silav,391,2007-11-01 00:00:00,2008-11-26 00:00:00
632, dexwazem,2,2007-03-04 00:00:00,2007-03-06 00:00:00
633, hier,172,2005-10-03 00:00:00,2006-03-24 00:00:00
634, posibly,8,2006-05-16 00:00:00,2006-05-24 00:00:00
635, gewre,103,2005-10-03 00:00:00,2006-01-14 00:00:00
636, mewazu,11,2007-03-04 00:00:00,2007-03-15 00:00:00
637, trinke,11,2007-03-04 00:00:00,2007-03-15 00:00:00
638, xenim,9,2007-03-06 00:00:00,2007-03-15 00:00:00
639, dizanim,11,2007-03-04 00:00:00,2007-03-15 00:00:00
640, knntv,125,2005-11-14 00:00:00,2006-03-19 00:00:00
641, deh,1,2007-01-20 00:00:00,2007-01-21 00:00:00
642, sohn,1,2013-06-11 00:00:00,2013-06-12 00:00:00
643, fasist,1,2004-06-19 00:00:00,2004-06-20 00:00:00
644, zenralkurdisch,1,2007-03-04 00:00:00,2007-03-05 00:00:00
645, kenne,11,2007-03-04 00:00:00,2007-03-15 00:00:00
646, urdish,12,2015-03-13 00:00:00,2015-03-25 00:00:00
647, emirim,10,2007-03-05 00:00:00,2007-03-15 00:00:00
648, huchihr,5,2007-01-20 00:00:00,2007-01-25 00:00:00
649, bozarslan,6,2013-12-17 00:00:00,2013-12-23 00:00:00
650, insanliktan,1,2004-06-19 00:00:00,2004-06-20 00:00:00
651, dezanim,10,2007-03-05 00:00:00,2007-03-15 00:00:00
652, vater,5,2007-01-20 00:00:00,2007-01-25 00:00:00
653, mapcaption,1307,2018-12-06 00:00:00,2022-07-05 00:00:00
654, wutin,10,2007-03-05 00:00:00,2007-03-15 00:00:00
655, nativename,1307,2018-12-06 00:00:00,2022-07-05 00:00:00
656, erim,2,2007-03-05 00:00:00,2007-03-07 00:00:00
657,url,3,2010-07-09 00:00:00,2010-07-12 00:00:00
658, turkcesi,61,2005-11-12 00:00:00,2006-01-12 00:00:00
659, mikosham,10,2007-03-05 00:00:00,2007-03-15 00:00:00
660, meist,1,2007-03-04 00:00:00,2007-03-05 00:00:00
661, pocenan,11,2007-03-04 00:00:00,2007-03-15 00:00:00
662, publicatons,44,2008-07-25 00:00:00,2008-09-07 00:00:00
663, kurdophones,6,2013-12-17 00:00:00,2013-12-23 00:00:00
664, xistin,38,2005-11-12 00:00:00,2005-12-20 00:00:00
665, wollen,5,2007-01-20 00:00:00,2007-01-25 00:00:00
666, gushagh,4,2007-01-21 00:00:00,2007-01-25 00:00:00
667, gaan,11,2007-03-04 00:00:00,2007-03-15 00:00:00
668, dixwazim,11,2007-03-04 00:00:00,2007-03-15 00:00:00
669, peyamner,1,2006-10-19 00:00:00,2006-10-20 00:00:00
670, gebe,11,2007-03-04 00:00:00,2007-03-15 00:00:00
671, digrim,11,2007-03-04 00:00:00,2007-03-15 00:00:00
672, substandards,297,2009-05-19 00:00:00,2010-03-12 00:00:00
673, decendant,8,2006-05-16 00:00:00,2006-05-24 00:00:00
674, dohuk,390,2006-05-21 00:00:00,2007-06-15 00:00:00
675, mirenan,11,2007-03-04 00:00:00,2007-03-15 00:00:00
676, degirem,11,2007-03-04 00:00:00,2007-03-15 00:00:00
677, geographi,3,2011-09-23 00:00:00,2011-09-26 00:00:00
678, kurmanci,1298,2005-12-31 00:00:00,2009-07-21 00:00:00
679, languge,25,2006-12-17 00:00:00,2007-01-11 00:00:00
680,abdurrahman,62,2005-11-12 00:00:00,2006-01-13 00:00:00
681,berz,4,2004-04-29 00:00:00,2004-05-03 00:00:00
682, mardin,752,2004-04-30 00:00:00,2006-05-22 00:00:00
683, mezar,1,2007-10-22 00:00:00,2007-10-23 00:00:00
684, gurani,3183,2013-10-17 00:00:00,2022-07-05 00:00:00
685, yusif,130,2005-11-12 00:00:00,2006-03-22 00:00:00
686, icin,1,2004-06-19 00:00:00,2004-06-20 00:00:00
687, denasim,10,2007-03-05 00:00:00,2007-03-15 00:00:00
688, offical,1,2008-10-26 00:00:00,2008-10-27 00:00:00
689, bivenji,766,2004-04-30 00:00:00,2006-06-05 00:00:00
690, shiyaene,5,2007-01-20 00:00:00,2007-01-25 00:00:00
691, izady,543,2007-06-25 00:00:00,2008-12-19 00:00:00
692, mazi,1,2006-03-18 00:00:00,2006-03-19 00:00:00
693, bahdinan,841,2006-11-04 00:00:00,2009-02-22 00:00:00
694, wazi,10,2007-03-05 00:00:00,2007-03-15 00:00:00
695, matras,1304,2014-05-14 00:00:00,2017-12-08 00:00:00
696, fgggggggggggggggggggggggggggggthe,1,2004-02-25 00:00:00,2004-02-26 00:00:00
697, thevocabulary,1,2006-04-17 00:00:00,2006-04-18 00:00:00
698, sadame,11,2006-03-07 00:00:00,2006-03-18 00:00:00
699, celadet,27,2005-11-12 00:00:00,2005-12-09 00:00:00
700, bringe,11,2007-03-04 00:00:00,2007-03-15 00:00:00
701, vedixwim,11,2007-03-04 00:00:00,2007-03-15 00:00:00
702, azez,8,2009-08-30 00:00:00,2009-09-07 00:00:00
703, eskerekan,53,2006-04-15 00:00:00,2006-06-07 00:00:00
704, hellbijardin,1,2006-01-03 00:00:00,2006-01-04 00:00:00
705, mardana,1,2013-06-11 00:00:00,2013-06-12 00:00:00
706, hembane,3,2014-04-06 00:00:00,2014-04-09 00:00:00
707, diferent,107,2005-02-21 00:00:00,2005-06-08 00:00:00
708,beyinlerine,1,2004-06-19 00:00:00,2004-06-20 00:00:00
709, zulaykha,130,2005-11-12 00:00:00,2006-03-22 00:00:00
710, washte,5,2007-01-20 00:00:00,2007-01-25 00:00:00
711, navend,1,2006-01-03 00:00:00,2006-01-04 00:00:00
712, ferheng,3303,2005-10-08 00:00:00,2014-10-24 00:00:00
713, dersim,679,2004-04-30 00:00:00,2006-03-10 00:00:00
714, keye,11,2007-03-04 00:00:00,2007-03-15 00:00:00
715,arial,29,2005-07-30 00:00:00,2005-08-28 00:00:00
716,nede,1,2004-06-19 00:00:00,2004-06-20 00:00:00
717, herritage,1,2008-11-19 00:00:00,2008-11-20 00:00:00
718, globalised,4241,2010-11-24 00:00:00,2022-07-05 00:00:00
719, xetat,6,2013-12-17 00:00:00,2013-12-23 00:00:00
720, nali,6,2013-12-17 00:00:00,2013-12-23 00:00:00
721, heydari,752,2004-04-30 00:00:00,2006-05-22 00:00:00
722, similarites,1,2005-11-12 00:00:00,2005-11-13 00:00:00
723, sitze,11,2007-03-04 00:00:00,2007-03-15 00:00:00
724, passsive,32,2009-02-21 00:00:00,2009-03-25 00:00:00
725, hla,922,2006-06-21 00:00:00,2008-12-29 00:00:00
726, vezenan,11,2007-03-04 00:00:00,2007-03-15 00:00:00
727, idioma,2837,2014-09-28 00:00:00,2022-07-05 00:00:00
728, najmaddin,2,2009-10-07 00:00:00,2009-10-09 00:00:00
729, ewem,10,2007-03-05 00:00:00,2007-03-15 00:00:00
730, fazil,1948,2014-02-21 00:00:00,2019-06-23 00:00:00
731, seeneh,1,2013-06-11 00:00:00,2013-06-12 00:00:00
732, awsome,1,2008-12-07 00:00:00,2008-12-08 00:00:00
733, dijim,2,2007-03-04 00:00:00,2007-03-06 00:00:00
734, waxt,2,2007-03-04 00:00:00,2007-03-06 00:00:00
735,kahrolsun,2,2009-08-10 00:00:00,2009-08-12 00:00:00
736, pez,2,2011-09-02 00:00:00,2011-09-04 00:00:00
737, laki,5606,2007-02-28 00:00:00,2022-07-05 00:00:00
738, soroude,1,2006-03-07 00:00:00,2006-03-08 00:00:00
739,azerbijan,3,2004-04-30 00:00:00,2004-05-03 00:00:00
740, gordeh,1,2013-06-11 00:00:00,2013-06-12 00:00:00
741, ayan,5,2006-09-13 00:00:00,2006-09-18 00:00:00
742, dirope,66,2005-11-09 00:00:00,2006-01-14 00:00:00
743, nasl,12,2006-03-07 00:00:00,2006-03-19 00:00:00
744, mannhaft,1,2013-06-11 00:00:00,2013-06-12 00:00:00
745, astar,5,2007-01-20 00:00:00,2007-01-25 00:00:00
746, xoshim,10,2007-03-05 00:00:00,2007-03-15 00:00:00
747, hundered,43,2009-02-02 00:00:00,2009-03-17 00:00:00
748, meweru,11,2007-03-04 00:00:00,2007-03-15 00:00:00
749, dikenim,11,2007-03-04 00:00:00,2007-03-15 00:00:00
750, xal,3268,2005-11-12 00:00:00,2014-10-24 00:00:00
751, kinduleh,766,2004-04-30 00:00:00,2006-06-05 00:00:00
752, geranbaha,4,2006-03-12 00:00:00,2006-03-16 00:00:00
753, bajar,281,2006-06-07 00:00:00,2007-03-15 00:00:00
754, resturant,1,2012-03-22 00:00:00,2012-03-23 00:00:00
755, oreille,1,2013-06-11 00:00:00,2013-06-12 00:00:00
756, shudhagh,4,2007-01-21 00:00:00,2007-01-25 00:00:00
757, yaft,16,2006-03-07 00:00:00,2006-03-23 00:00:00
758, countires,10,2008-08-06 00:00:00,2008-08-16 00:00:00
759, baisse,1,2013-06-11 00:00:00,2013-06-12 00:00:00
760, federe,1,2006-01-17 00:00:00,2006-01-18 00:00:00
761, dekenem,2,2007-03-04 00:00:00,2007-03-06 00:00:00
762, mustafa,6,2013-12-17 00:00:00,2013-12-23 00:00:00
763, hilbijartin,90,2005-12-23 00:00:00,2006-03-23 00:00:00
764, azadiya,1,2006-10-19 00:00:00,2006-10-20 00:00:00
765, gurgel,1,2013-06-11 00:00:00,2013-06-12 00:00:00
766, vehrka,5,2007-01-20 00:00:00,2007-01-25 00:00:00
767, eshnasim,2,2007-03-05 00:00:00,2007-03-07 00:00:00
768, factbook,1842,2008-03-25 00:00:00,2013-04-10 00:00:00
769, shawq,1,2013-03-14 00:00:00,2013-03-15 00:00:00
770, barnas,6,2013-12-17 00:00:00,2013-12-23 00:00:00
771, transdialectal,113,2015-01-21 00:00:00,2015-05-14 00:00:00
772, mokrian,1948,2017-03-05 00:00:00,2022-07-05 00:00:00
773, xixth,6,2013-12-17 00:00:00,2013-12-23 00:00:00
774, degem,10,2007-03-05 00:00:00,2007-03-15 00:00:00
775, xwahar,5,2007-01-20 00:00:00,2007-01-25 00:00:00
776, vereg,4,2007-01-21 00:00:00,2007-01-25 00:00:00
777, monumentum,4210,2010-12-25 00:00:00,2022-07-05 00:00:00
778, wandel,11,2007-03-04 00:00:00,2007-03-15 00:00:00
779, zor,82,2005-10-24 00:00:00,2006-01-14 00:00:00
780, soranis,4,2008-01-25 00:00:00,2008-01-29 00:00:00
781, ameyene,11,2007-03-04 00:00:00,2007-03-15 00:00:00
782,arslan,12,2004-09-30 00:00:00,2004-10-12 00:00:00
783, shikam,1,2013-06-11 00:00:00,2013-06-12 00:00:00
784,accessdate,4488,2008-09-06 00:00:00,2020-12-20 00:00:00
785,balik,1,2007-10-22 00:00:00,2007-10-23 00:00:00
786, ufuk,12,2004-09-30 00:00:00,2004-10-12 00:00:00
787, gibi,1,2004-06-19 00:00:00,2004-06-20 00:00:00
788, iyi,3,2006-10-26 00:00:00,2006-10-29 00:00:00
789, famkenan,11,2007-03-04 00:00:00,2007-03-15 00:00:00
790,yoktur,1,2007-11-05 00:00:00,2007-11-06 00:00:00
791, dmy,4161,2011-02-12 00:00:00,2022-07-05 00:00:00
792, breng,11,2007-03-04 00:00:00,2007-03-15 00:00:00
793,azadi,2255,2007-08-13 00:00:00,2013-10-15 00:00:00
794, famdikim,11,2007-03-04 00:00:00,2007-03-15 00:00:00
795, dikim,11,2007-03-04 00:00:00,2007-03-15 00:00:00
796, terseg,4,2007-01-21 00:00:00,2007-01-25 00:00:00
797, pehlewani,5317,2007-12-14 00:00:00,2022-07-05 00:00:00
798, mahabad,6640,2004-04-30 00:00:00,2022-07-05 00:00:00
799, pluie,1,2013-06-11 00:00:00,2013-06-12 00:00:00
800,abragar,5,2007-01-20 00:00:00,2007-01-25 00:00:00
801, vejin,790,2020-05-06 00:00:00,2022-07-05 00:00:00
802, hurrians,706,2006-04-14 00:00:00,2008-03-20 00:00:00
803, hirte,1,2013-06-11 00:00:00,2013-06-12 00:00:00
804, derom,10,2007-03-05 00:00:00,2007-03-15 00:00:00
805, faqi,50,2007-11-16 00:00:00,2008-01-05 00:00:00
806, stil,7,2009-11-17 00:00:00,2009-11-24 00:00:00
